movie_id,title,year,genres,overview,source,status,source_domain,mismatch_start,audit_round,audit_flag,audit_notes
1555,"To Have, or Not (1995)",1995,Drama,"Alice, fired from her job on an assembly line, leaves her boyfriend and provincial home for an uncertain new life in Lyon. There she encounters Bruno, a construction worker who's just been dumped and is severely depressed. Romantic possibilities ensue.",https://www.themoviedb.org/movie/124642,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
1557,Squeeze (1996),1996,Drama,"Ty, Hector, and Bao are close friends in a tough section of Boston, where they're called ""the PG-13 crew."" They're 14, decent kids with few skills who've bailed out of school. A small gang of older tough guys, led by Marcus and Tommy, menace them, and when the PG-13s fight back and rob one of the gang, Marcus and Tommy vow to kill them. They seek protection from Derick, a drug dealer, who agrees to help if they'll sell drugs. Meanwhile, Ty is recruited to work at a community center by J.J., its quiet leader. Ty and his friends are in a squeeze: surrounded by violence, drugs, and no opportunities, is there any way out?",https://www.themoviedb.org/movie/49235,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
1559,"Next Step, The (1995)",1995,Drama,"An aging dancer on the Broadway circuit fears commitment and the end of his career; as pressures mount, his relationship with his partner frays amid jealousy, infidelity, and the relentless demands of performing.",https://www.rottentomatoes.com/m/the_next_step,filled_tmdb_tok_loose|semantic_fix_rand200r1,www.rottentomatoes.com,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
1577,Mondo (1996),1996,Drama,"Mondo is a homeless young boy, with a big smile, who wanders around Nice looking for food and a place to sleep.",https://www.themoviedb.org/movie/124834,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
1578,"Innocent Sleep, The (1995)",1995,Crime,"Inspired by the 1982 Roberto Calvi Affair in which an Italian banker was found hanging from a bridge across the River Thames, the story follows Alan, a man from Northern England who is homeless after the loss of his wife and job. One night while sleeping in a deserted building, Alan witnesses the murder of a high-profile businessman. He attempts to leave the scene unnoticed, but the killers realize that someone has seen them commit the crime. He goes to the police only to discover that one of the killers is leading the case. To stay alive, Alan recruits the help of Billie Hayman, an American journalist, to cover his story.",https://www.themoviedb.org/movie/249358,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;re_audit200_hr1,SUSPECT,mentions_far_years:1982
1609,187 (1997),1997,Drama,"After being stabbed by a student, teacher Trevor Garfield transfers to a violent Los Angeles high school, determined not to be a victim again.",https://www.imdb.com/title/tt0118531/,fixed_imdb_match,www.imdb.com,False,rand200_r2;rand300_r3,,
1630,"Lay of the Land, The (1997)",1997,Comedy|Drama,"A coming-of-age saga set against the tense backdrop of Arab-Israeli politics. Mendy is a young Rabbinical student whose mind is too full of curiosity about the world that exists outside the restrictions of Orthodox Judaism. Recognizing his distraction, Mendy's teacher suggests that he visit a prostitute to get it out of his system. But on a fateful night, when he meets Sacha, a captivating Russian expatriate, who works in a Tel Aviv bordello, his appetite for outside experience only grows stronger.",https://www.themoviedb.org/movie/61545,filled_tmdb_fuzzy,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
1640,How to Be a Player (1997),1997,Comedy,"Dray is a young playboy whose only objective in life seems to be to have sex with as many girls as he can without getting caught by his girlfriend Lisa. Dray's sister Jenny and her friend Katrina plan to show him that the way he lives is wrong and organize a party in Malibu, inviting all of his girlfriends.",https://www.themoviedb.org/movie/28353,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),1996,Comedy|Drama,"A passionately committed young dancer is forced to re-examine his career and life when faced with death, finding hope through an older man who becomes his lover, mentor and companion.",https://www.themoviedb.org/movie/172545,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
1646,Rocket Man (1997),1997,Comedy,"Fred Z. Randall is geeky and obnoxious spacecraft designer, who gets the chance to make his dream come true and travel to Mars as a member of the first manned flight there.",https://www.themoviedb.org/movie/36797,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
1656,Swept from the Sea (1997),1997,Romance,"The film tells the story of Russian emigree and the only survivor from ship crash Yanko Goorall and servant Amy Foster in the end of 19th century. When Yanko enters a farm sick and hungry after the shipwreck, everyone is afraid of him, except for Amy, who is very kind and helps him. Soon he becomes like a son for Dr. James Kennedy and romance between Yanko and Amy follows.",https://www.themoviedb.org/movie/1959,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
1659,Hurricane Streets (1998),1998,Drama,"Marcus is a kid on Manhattan's mean streets. He's turning 15, his father is dead, his mother is in prison for smuggling undocumented aliens. His grandmother is raising him. He has four close buddies who have a basement clubhouse; they shoplift and sell the wares to kids. One is moving toward selling drugs. Marcus wants to take a breather from the city and visit family in New Mexico. He also meets Melena, 14, a sweet kid who dreams of going to Alaska; her father is not just protective but angry and uncommunicative. The gang pressures Marcus to move up to burglary and car theft. He just wants to breathe open air. Can anything go right?",https://www.themoviedb.org/movie/125052,filled_tmdb,www.themoviedb.org,False,rand300_r3,,
1664,Nénette et Boni (1996),1996,Drama,"Teenage siblings Nenette and Boni were raised apart as a result of their parents' divorce. Their mother, who doted on her son Boni, has died. He works for an interesting couple as a pizza baker, and is surprised and enraged when his younger sister, having run away from boarding school, suddenly turns up. There's a problem that they must confront.",https://www.themoviedb.org/movie/99002,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
1692,Alien Escape (1995),1995,Horror|Sci-Fi,An alien vessel crashes near a mountain getaway and is discovered by three friends; the bloodthirsty creatures escape and the group must fight to survive the ensuing carnage.,https://www.imdb.com/title/tt0112318/,filled_tmdb|filled_rand500,www.imdb.com,False,rand200_r1,,
1697,"Big Bang Theory, The (1994)",1994,Crime,"MI6 agent James Bond infiltrates a North Korean military base where Colonel Tan-Sun Moon is trading weapons for African conflict diamonds. After Moon's right-hand man Zao receives notification of Bond's real identity, Moon attempts to kill Bond and a hovercraft chase ensues, ending with Moon's craft tumbling over a waterfall. Bond is captured by North Korean soldiers and imprisoned by the Colonel's father, General Moon.",https://www.imdb.com/title/tt0246460/,filled_plot_dataset,www.imdb.com,False,rand200_r2;re_audit200_hr1,OK,
1698,"Boys, Les (1997)",1997,Comedy,Every Monday night The Boys put on skates and leave their troubled lives behind.,https://www.themoviedb.org/movie/42832,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
1699,"Butcher Boy, The (1998)",1998,Drama,"Francie and Joe live the usual playful, fantasy filled childhoods of normal boys. However, with a violent, alcoholic father and a manic depressive, suicidal mother the pressure on Francie to grow up are immense. When Francie's world turns to madness, he tries to counter it with further insanity, with dire consequences.",https://www.themoviedb.org/movie/22797,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
1705,Guy (1996),1996,Drama,"A young, female filmmaker looks through her camera for an object to film. She wants to film the private live of an ordinary person and starts following Guy. He is very irritated about this girl following him, always looking through her camera, never showing herself. She does not even say her name but follows him even home to his bedroom. He tries to get rid of her but she does not stop. After a while he gets used to the camera and the girl behind it and tries to get involved with her. First she protects herself with her camera but cannot keep the barrier up. When their feelings and Guy's actions become too confusing for them Guy disappears mysteriously.",https://www.themoviedb.org/movie/167738,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
1706,Harlem River Drive (1996),1996,Drama,"Based on the true story of serial murderer Gary Ridgway, the film depicts how he would approach prostitutes in bars, take them to his homes, brutally kill them and throw the corpses into the Green River, a pattern of behavior which explains his sobriquet, ""Green River Killer."" Soon, however, the police are on his track.",https://www.imdb.com/title/tt0472099/,filled_plot_dataset,www.imdb.com,False,rand200_r1;re_audit200_hr1,OK,
1709,Legal Deceit (1997),1997,Thriller,A Danish prince seeks revenge upon the villain who killed the king and his son to usurp the throne.,https://www.themoviedb.org/movie/48791,filled_tmdb_fuzzy,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
1710,Man of Her Dreams (1996),1996,Drama,"After suspecting her husband is playing the field, a nervous woman finds a sympathetic ear in the form of a strange man. The drawback is that her sensitive new-found friend is an obsessive psychopath.",https://www.themoviedb.org/movie/170430,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
1713,Mouse Hunt (1997),1997,Children's|Comedy,"Down-on-their luck brothers, Lars and Ernie Smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. Before they can cash in, they have to rid the house of it's single, stubborn occupant: a tiny and tenacious mouse.",https://www.themoviedb.org/movie/6283,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
1714,Never Met Picasso (1996),1996,Romance,"A thirty-year-old gay man in Boston struggles with a creative and emotional rut while living with his actress mother, and looks to his charismatic Uncle Alfred for direction as he tries to get his life together.",https://en.wikipedia.org/wiki/Never_Met_Picasso,filled_tmdb|semantic_fix_rand200r1,en.wikipedia.org,False,rand200_r1,,
1716,"Other Voices, Other Rooms (1997)",1997,Drama,"Truman Capote's semi-autobiographical first novel about coming of age in the Deep South during the 1930s centers on 13-year-old Joel Sansom (David Speck), who reunites with his estranged father at the family's shabby plantation, where he must contend with his father's feisty mistress and a strange cousin. Against this less-than-ideal backdrop, Joel slowly matures into an upstanding young man.",https://www.themoviedb.org/movie/64562,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
